taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Serrapinnus_kriegi	?	1	?	2	0	1
Serrapinnus_piaba	?	1	?	2	0	1
Serrapinnus_notomelas	?	1	?	2	0	1
Serrapinnus_calliurus	?	1	?	2	0	1
Symphodus_ocellaris	1	1	2	2	1	1
Symphodus_rostratus	1	1	2	2	1	1
Symphodus_tinca	1	1	2	2	1	1
Symphodus_melanocercus	1	1	2	2	1	1
Symphodus_doderleini	1	1	2	2	1	1
Symphodus_ocellatus	1	1	2	2	1	1
Symphodus_mediterraneus	1	1	2	2	1	1
Symphodus_bailloni	1	1	2	2	1	1
Symphodus_cinereus	1	1	2	2	1	1
Symphodus_melops	1	1	2	2	1	1
Symphodus_roissali	1	1	2	2	1	1
Tautogolabrus_adspersus	1	1	2	2	1	1
Percopsis_transmontana	?	1	?	2	0	1
Chiloconger_philippinensis	1	0	1	0	1	1
Chiloconger_dentatus	1	0	1	0	1	1
Gibberichthys_latifrons	?	1	?	2	0	1
Gibberichthys_pumilus	?	1	?	2	0	1
Lythrurus_matutinus	1	?	2	?	1	0
Lythrurus_atrapiculus	1	?	2	?	1	0
Lythrurus_lirus	1	?	2	?	1	0
Centroberyx_australis	?	1	?	2	0	1
Centroberyx_lineatus	?	1	?	2	0	1
Centroberyx_gerrardi	?	1	?	2	0	1
Centroberyx_druzhinini	?	1	?	2	0	1
Centroberyx_spinosus	?	1	?	2	0	1
Centroberyx_rubricaudus	?	1	?	2	0	1
Schuettea_woodwardi	1	1	1	1	1	1
Schuettea_scalaripinnis	1	1	1	1	1	1
Pterothrissus_belloci	?	1	?	1	0	1
Pterothrissus_gissu	?	1	?	1	0	1
Neoscopelus_microchir	?	1	?	2	0	1
Neoscopelus_porosus	?	1	?	2	0	1
Margariscus_nachtriebi	1	?	2	?	1	0
Hoplostethus_occidentalis	?	1	?	2	0	1
Hoplostethus_rifti	?	1	?	2	0	1
Hoplostethus_rubellopterus	?	1	?	2	0	1
Hoplostethus_abramovi	?	1	?	2	0	1
Hoplostethus_marisrubri	?	1	?	2	0	1
Hoplostethus_pacificus	?	1	?	2	0	1
Hoplostethus_metallicus	?	1	?	2	0	1
Hoplostethus_tenebricus	?	1	?	2	0	1
Hoplostethus_melanopus	?	1	?	2	0	1
Hoplostethus_vniro	?	1	?	2	0	1
Hoplostethus_mikhailini	?	1	?	2	0	1
Hoplostethus_druzhinini	?	1	?	2	0	1
Hoplostethus_racurictus	?	1	?	2	0	1
Hoplostethus_mento	?	1	?	2	0	1
Hoplostethus_fragilis	?	1	?	2	0	1
Hoplostethus_confinis	?	1	?	2	0	1
Hoplostethus_shubnikovi	?	1	?	2	0	1
Hoplostethus_fedorovi	?	1	?	2	0	1
Hoplostethus_melanopterus	?	1	?	2	0	1
Hoplostethus_japonicus	?	1	?	2	0	1
Hoplostethus_cadenati	?	1	?	2	0	1
Hoplostethus_atlanticus	?	1	?	2	0	1
Hoplostethus_intermedius	?	1	?	2	0	1
Hoplostethus_latus	?	1	?	2	0	1
Hoplostethus_gigas	?	1	?	2	0	1
Hoplostethus_crassispinus	?	1	?	2	0	1
Ogilbyina_novaehollandiae	1	1	1	1	1	1
Ogilbyina_queenslandiae	1	1	1	1	1	1
Ogilbyina_salvati	1	1	1	1	1	1
Gila_minacae	1	?	2	?	1	0
Gila_boraxobius	1	?	2	?	1	0
Gila_purpurea	1	?	2	?	1	0
Gila_intermedia	1	?	2	?	1	0
Gila_alvordensis	1	?	2	?	1	0
Gila_bicolor	1	?	2	?	1	0
Gila_seminuda	1	?	2	?	1	0
Gila_coerulea	1	?	2	?	1	0
Gila_cypha	1	?	2	?	1	0
Gila_elegans	1	?	2	?	1	0
Gila_nigra	1	?	2	?	1	0
Gila_conspersa	1	?	2	?	1	0
Gila_eremica	1	?	2	?	1	0
Gila_modesta	1	?	2	?	1	0
Gila_brevicauda	1	?	2	?	1	0
Gila_orcuttii	1	?	2	?	1	0
Gila_ditaenia	1	?	2	?	1	0
Gila_nigrescens	1	?	2	?	1	0
Tribolodon_ezoe	1	?	2	?	1	0
Tribolodon_brandtii	1	?	2	?	1	0
Tribolodon_sachalinensis	1	?	2	?	1	0
Tribolodon_nakamurai	1	?	2	?	1	0
Tribolodon_hakonensis	1	?	2	?	1	0
Assiculoides_desmonotus	1	1	1	1	1	1
Dinoperca_petersi	?	1	?	2	0	1
Metavelifer_multiradiatus	1	1	2	2	1	1
Notothenia_angustata	1	?	2	?	1	0
Notothenia_microlepidota	1	?	2	?	1	0
Notothenia_neglecta	1	?	2	?	1	0
Trematomus_newnesi	1	?	2	?	1	0
Derepodichthys_alepidotus	1	1	1	1	1	1
Paranotothenia_magellanica	1	?	2	?	1	0
Paranotothenia_dewitti	1	?	2	?	1	0
Paranotothenia_angustata	1	?	2	?	1	0
Paranotothenia_trigramma	1	?	2	?	1	0
Pseudochromis_cometes	1	1	1	1	1	1
Pseudochromis_andamanensis	1	1	1	1	1	1
Pseudochromis_moorei	1	1	1	1	1	1
Pseudochromis_tonozukai	1	1	1	1	1	1
Pseudochromis_pesi	1	1	1	1	1	1
Pseudochromis_persicus	1	1	1	1	1	1
Pseudochromis_melas	1	1	1	1	1	1
Pseudochromis_quinquedentatus	1	1	1	1	1	1
Pseudochromis_striatus	1	1	1	1	1	1
Pseudochromis_melanurus	1	1	1	1	1	1
Pseudochromis_caudalis	1	1	1	1	1	1
Pseudochromis_bitaeniatus	1	1	1	1	1	1
Pseudochromis_alticaudex	1	1	1	1	1	1
Pseudochromis_marshallensis	1	1	1	1	1	1
Pseudochromis_viridis	1	1	1	1	1	1
Pseudochromis_kolythrus	1	1	1	1	1	1
Pseudochromis_matahari	1	1	1	1	1	1
Pseudochromis_wilsoni	1	1	1	1	1	1
Pseudochromis_dilectus	1	1	1	1	1	1
Pseudochromis_ransonneti	1	1	1	1	1	1
Pseudochromis_jamesi	1	1	1	1	1	1
Pseudochromis_mooii	1	1	1	1	1	1
Pseudochromis_magnificus	1	1	1	1	1	1
Pseudochromis_flavopunctatus	1	1	1	1	1	1
Pseudochromis_jace	1	1	1	1	1	1
Pseudochromis_nigrovittatus	1	1	1	1	1	1
Pseudochromis_coccinicauda	1	1	1	1	1	1
Pseudochromis_lugubris	1	1	1	1	1	1
Pseudochromis_fowleri	1	1	1	1	1	1
Pseudochromis_aldabraensis	1	1	1	1	1	1
Pseudochromis_dutoiti	1	1	1	1	1	1
Pseudochromis_linda	1	1	1	1	1	1
Pseudochromis_tapeinosoma	1	1	1	1	1	1
Pseudochromis_elongatus	1	1	1	1	1	1
Pseudochromis_leucorhynchus	1	1	1	1	1	1
Pseudochromis_sankeyi	1	1	1	1	1	1
Pseudochromis_punctatus	1	1	1	1	1	1
Pseudochromis_luteus	1	1	1	1	1	1
Pseudochromis_howsoni	1	1	1	1	1	1
Pseudochromis_perspicillatus	1	1	1	1	1	1
Pseudochromis_omanensis	1	1	1	1	1	1
Pseudochromis_natalensis	1	1	1	1	1	1
Pseudochromis_fridmani	1	1	1	1	1	1
Pseudochromis_fuscus	1	1	1	1	1	1
Pseudochromis_kristinae	1	1	1	1	1	1
Pseudochromis_madagascariensis	1	1	1	1	1	1
Pseudochromis_tauberae	1	1	1	1	1	1
Pseudochromis_olivaceus	1	1	1	1	1	1
Pseudochromis_flavivertex	1	1	1	1	1	1
Pseudochromis_cyanotaenia	1	1	1	1	1	1
Pseudochromis_litus	1	1	1	1	1	1
Pseudochromis_reticulatus	1	1	1	1	1	1
Pseudochromis_dixurus	1	1	1	1	1	1
Pseudochromis_pylei	1	1	1	1	1	1
Pseudochromis_flammicauda	1	1	1	1	1	1
Pseudochromis_springeri	1	1	1	1	1	1
Pseudochromis_colei	1	1	1	1	1	1
Pseudochromis_aurulentus	1	1	1	1	1	1
Pseudochromis_steenei	1	1	1	1	1	1
Pseudochromis_aureolineatus	1	1	1	1	1	1
Pseudochromis_pictus	1	1	1	1	1	1
Parabathymyrus_brachyrhynchus	1	0	1	0	1	1
Parabathymyrus_karrerae	1	0	1	0	1	1
Parabathymyrus_fijiensis	1	0	1	0	1	1
Parabathymyrus_macrophthalmus	1	0	1	0	1	1
Parabathymyrus_oregoni	1	0	1	0	1	1
Eremichthys_acros	1	?	2	?	1	0
Cyprinus_yunnanensis	?	1	?	2	0	1
Cyprinus_longzhouensis	?	1	?	2	0	1
Cyprinus_longipectoralis	?	1	?	2	0	1
Cyprinus_exophthalmus	?	1	?	2	0	1
Cyprinus_buggenhagii	?	1	?	2	0	1
Cyprinus_daliensis	?	1	?	2	0	1
Cyprinus_centralus	?	1	?	2	0	1
Cyprinus_niloticus	?	1	?	2	0	1
Cyprinus_barbatus	?	1	?	2	0	1
Cyprinus_micristius	?	1	?	2	0	1
Cyprinus_rubrofuscus	?	1	?	2	0	1
Cyprinus_ilishaestomus	?	1	?	2	0	1
Cyprinus_quidatensis	?	1	?	2	0	1
Cyprinus_dai	?	1	?	2	0	1
Cyprinus_intha	?	1	?	2	0	1
Cyprinus_acutidorsalis	?	1	?	2	0	1
Cyprinus_qionghaiensis	?	1	?	2	0	1
Cyprinus_yilongensis	?	1	?	2	0	1
Cyprinus_megalophthalmus	?	1	?	2	0	1
Cyprinus_chilia	?	1	?	2	0	1
Cyprinus_fuxianensis	?	1	?	2	0	1
Cyprinus_multitaeniata	?	1	?	2	0	1
Cyprinus_pellegrini	?	1	?	2	0	1
Cryothenia_peninsulae	1	?	2	?	1	0
Cryothenia_amphitreta	1	?	2	?	1	0
Lubbockichthys_myersi	1	1	1	1	1	1
Lubbockichthys_multisquamatus	1	1	1	1	1	1
Lubbockichthys_tanakai	1	1	1	1	1	1
Gobionotothen_barsukovi	1	?	2	?	1	0
Gobionotothen_acuta	1	?	2	?	1	0
Gobionotothen_marionensis	1	?	2	?	1	0
Gobionotothen_angustifrons	1	?	2	?	1	0
Lindbergichthys_mizops	1	?	2	?	1	0
Nanocheirodon_insignis	?	1	?	2	0	1
Exoglossum_laurae	1	?	2	?	1	0
Exoglossum_maxillingua	1	?	2	?	1	0
Bulbonaricus_brucei	0	0	0	0	1	1
Bulbonaricus_brauni	0	0	0	0	1	1
Bulbonaricus_davaoensis	0	0	0	0	1	1
Paedocypris_micromegethes	1	?	2	?	1	0
Paedocypris_progenetica	1	?	2	?	1	0
Paedocypris_carbunculus	1	?	2	?	1	0
Couesius_plumbeus	1	?	2	?	1	0
Labracinus_atrofasciatus	1	1	1	1	1	1
Labracinus_cyclophthalmus	1	1	1	1	1	1
Labracinus_lineatus	1	1	1	1	1	1
Bleekeria_kallolepis	1	1	1	1	1	1
Bleekeria_mitsukurii	1	1	1	1	1	1
Bleekeria_viridianguilla	1	1	1	1	1	1
Gvozdarus_balushkini	1	?	2	?	1	0
Gvozdarus_svetovidovi	1	?	2	?	1	0
Pseudotrematomus_lepidorhinus	1	?	2	?	1	0
Pseudotrematomus_tokarevi	1	?	2	?	1	0
Pseudotrematomus_nicolai	1	?	2	?	1	0
Pseudotrematomus_vicarius	1	?	2	?	1	0
Pseudotrematomus_pennellii	1	?	2	?	1	0
Pseudotrematomus_centronotus	1	?	2	?	1	0
